days_since_last_booking,days_since_first_booking,months_as_client,total_bookings,bookings_last_30_days,bookings_last_90_days,bookings_last_180_days,avg_days_between_bookings,max_gap_between_bookings,booking_frequency_trend,total_revenue,avg_booking_value,max_booking_value,total_participants,avg_participants_per_booking,revenue_last_90_days,revenue_trend,avg_overall_rating,avg_nps_score,avg_trainer_rating,latest_rating,min_rating_ever,has_given_feedback,rating_trend,num_course_categories,num_unique_courses,category_diversity_score,total_communications,communications_last_90_days,avg_communications_per_booking,industry_encoded,company_size_encoded,region_encoded,account_manager_encoded
1303.0,1566.0,52.2,6.0,0.0,0.0,0.0,52.6,59.0,0.0,246132.0,41022.0,67711.0,34.0,5.666666666666667,0.0,0.014305355506088899,4.08,7.0,4.32,4.2,3.5,1.0,0.09956709956709955,4.0,5.0,1.792481250360578,9.0,0.0,1.5,12,3,4,3
1289.0,1792.0,59.733333333333334,16.0,0.0,0.0,0.0,33.53333333333333,48.0,0.0,709995.0,44374.6875,83529.0,102.0,6.375,0.0,-0.38883568731392054,4.116666666666667,8.083333333333334,4.241666666666666,4.5,3.5,1.0,0.041322314049586625,8.0,14.0,2.85845859334435,52.0,2.0,3.25,1,3,5,1
891.0,1236.0,41.2,7.0,0.0,0.0,0.0,57.5,64.0,-0.25,593353.0,84764.71428571429,142875.0,83.0,11.857142857142858,0.0,0.6506060655100984,4.0,6.6,4.08,4.1,3.4,1.0,-0.020576131687242837,6.0,7.0,2.521640636343318,15.0,1.0,2.142857142857143,10,2,4,1
230.0,986.0,32.86666666666667,18.0,0.0,0.0,0.0,44.470588235294116,54.0,0.0,2689030.0,149390.55555555556,212350.0,435.0,24.166666666666668,0.0,0.17094486313673402,4.42857142857143,8.785714285714286,4.521428571428571,4.7,3.5,1.0,-0.012820512820512974,9.0,16.0,3.0021722231837638,36.0,4.0,2.0,13,0,1,3
1128.0,1432.0,47.733333333333334,6.0,0.0,0.0,0.0,60.8,71.0,0.0,758176.0,126362.66666666667,174667.0,125.0,20.833333333333332,0.0,0.057672005058852546,4.466666666666666,8.666666666666666,4.633333333333333,3.8,3.8,1.0,-0.10416666666666667,5.0,5.0,2.2516291673878226,9.0,0.0,1.5,3,0,3,3
37.0,647.0,21.566666666666666,13.0,0.0,2.0,3.0,50.833333333333336,63.0,0.16666666666666666,1035054.0,79619.53846153847,138330.0,140.0,10.76923076923077,180795.0,0.027370136973581465,4.190909090909091,8.272727272727273,4.318181818181818,3.4,3.4,1.0,-0.05478395061728389,8.0,13.0,2.7192945256669794,42.0,9.0,3.230769230769231,4,2,3,2
636.0,1102.0,36.733333333333334,6.0,0.0,0.0,0.0,93.2,106.0,0.0,208110.0,34685.0,48267.0,37.0,6.166666666666667,0.0,0.2708276501718588,4.499999999999999,8.666666666666666,4.5,4.6,4.3,1.0,-0.032608695652173995,4.0,6.0,1.9182958340544896,14.0,1.0,2.3333333333333335,0,3,5,0
692.0,1027.0,34.233333333333334,7.0,0.0,0.0,0.0,55.833333333333336,68.0,0.3333333333333333,703750.0,100535.71428571429,155745.0,82.0,11.714285714285714,0.0,0.031374981015541946,4.25,8.333333333333334,4.3500000000000005,4.0,3.5,1.0,0.17948717948717965,4.0,6.0,1.9502120649147467,19.0,1.0,2.7142857142857144,9,2,3,4
424.0,1450.0,48.333333333333336,20.0,0.0,0.0,0.0,54.0,70.0,0.0,671888.0,33594.4,69815.0,108.0,5.4,0.0,-0.21095122964351518,4.121428571428572,8.285714285714286,4.200000000000001,4.3,3.6,1.0,0.03169014084507053,9.0,17.0,2.970950594454669,60.0,4.0,3.0,4,3,5,1
966.0,1487.0,49.56666666666667,16.0,0.0,0.0,0.0,34.733333333333334,45.0,0.0,2665993.0,166624.5625,322741.0,408.0,25.5,0.0,-0.0318296649672143,4.207142857142857,7.357142857142857,4.228571428571429,3.6,3.4,1.0,0.02405498281786955,9.0,13.0,2.899397470347699,34.0,1.0,2.125,5,0,5,1
42.0,385.0,12.833333333333334,10.0,0.0,2.0,4.0,38.111111111111114,47.0,0.0,1051783.0,105178.3,189200.0,179.0,17.9,198301.0,-0.22417044727382626,4.2875000000000005,8.625,4.4375,4.8,3.6,1.0,0.1304347826086955,9.0,10.0,3.1219280948873624,33.0,10.0,3.3,2,1,2,4
55.0,225.0,7.5,5.0,0.0,1.0,3.0,42.5,53.0,-0.3333333333333333,929685.0,185937.0,441105.0,119.0,23.8,88506.0,-0.645065671092357,4.6,9.5,4.65,4.7,4.5,1.0,0.0,4.0,5.0,1.9219280948873623,16.0,11.0,3.2,5,0,5,4
1447.0,1731.0,57.7,6.0,0.0,0.0,0.0,56.8,71.0,0.0,536877.0,89479.5,116140.0,92.0,15.333333333333334,0.0,-0.12020489909104905,4.06,7.4,4.12,3.9,3.6,1.0,-0.07450980392156868,5.0,6.0,2.2516291673878226,8.0,0.0,1.3333333333333333,11,1,1,2
156.0,823.0,27.433333333333334,12.0,0.0,0.0,1.0,60.63636363636363,71.0,0.0,1986466.0,165538.83333333334,271216.0,274.0,22.833333333333332,0.0,-0.21335746144014933,4.08,7.5,4.130000000000001,3.8,3.4,1.0,0.0,9.0,12.0,3.084962500721156,15.0,3.0,1.25,13,0,3,2
414.0,414.0,13.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155280.0,155280.0,155280.0,24.0,24.0,0.0,0.0,4.0,8.0,4.6,4.0,4.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,6.0,3,1,3,2
687.0,1411.0,47.03333333333333,14.0,0.0,0.0,0.0,55.69230769230769,68.0,0.0,638853.0,45632.357142857145,73632.0,77.0,5.5,0.0,-0.05274644216789244,4.136363636363637,7.454545454545454,4.309090909090909,3.8,3.4,1.0,0.11111111111111106,7.0,11.0,2.6455933144511468,46.0,6.0,3.2857142857142856,10,3,3,0
1043.0,1511.0,50.36666666666667,5.0,0.0,0.0,0.0,117.0,127.0,0.5,1000411.0,200082.2,261087.0,121.0,24.2,0.0,-0.09565715811210825,4.175,7.75,4.225,5.0,3.6,1.0,0.08749999999999991,5.0,5.0,2.321928094887362,16.0,3.0,3.2,4,0,4,2
597.0,1245.0,41.5,10.0,0.0,0.0,0.0,72.0,84.0,0.0,1248236.0,124823.6,199920.0,249.0,24.9,0.0,-0.17888489460538293,4.016666666666667,7.833333333333333,4.033333333333333,4.0,3.7,1.0,0.008333333333333304,7.0,8.0,2.721928094887362,11.0,0.0,1.1,6,0,1,2
649.0,699.0,23.3,3.0,0.0,0.0,0.0,25.0,26.0,-0.5,100676.0,33558.666666666664,41334.0,14.0,4.666666666666667,0.0,0.4995233366434955,4.05,8.0,4.550000000000001,4.3,3.8,1.0,0.0,3.0,3.0,1.584962500721156,12.0,3.0,4.0,1,3,2,4
63.0,463.0,15.433333333333334,8.0,0.0,1.0,3.0,57.142857142857146,62.0,0.0,571110.0,71388.75,105365.0,90.0,11.25,104118.0,0.002187608460155026,4.4125,8.125,4.425,3.9,3.8,1.0,-0.02793296089385475,7.0,8.0,2.75,26.0,7.0,3.25,6,2,5,3
18.0,830.0,27.666666666666668,17.0,1.0,2.0,4.0,50.75,59.0,0.125,846838.0,49814.0,104229.0,109.0,6.411764705882353,101746.0,0.8433577895219105,4.171428571428572,7.785714285714286,4.342857142857143,4.0,3.3,1.0,-0.07260726072607235,10.0,17.0,3.2195282822995472,18.0,3.0,1.0588235294117647,5,3,0,0
160.0,323.0,10.766666666666667,4.0,0.0,0.0,1.0,54.333333333333336,61.0,0.0,178785.0,44696.25,94107.0,38.0,9.5,0.0,-0.5131606303796415,3.6999999999999997,4.666666666666667,3.766666666666667,3.4,3.4,1.0,0.0,4.0,4.0,2.0,5.0,1.0,1.25,3,2,1,1
42.0,499.0,16.633333333333333,5.0,0.0,1.0,2.0,114.25,125.0,-0.3333333333333333,918695.0,183739.0,328474.0,134.0,26.8,86760.0,1.3937372475536125,4.175,7.5,4.4,5.0,3.3,1.0,-0.011904761904761862,3.0,5.0,1.5219280948873621,11.0,3.0,2.2,8,0,0,3
73.0,646.0,21.533333333333335,12.0,0.0,1.0,3.0,52.09090909090909,66.0,0.0,1240501.0,103375.08333333333,168360.0,222.0,18.5,57099.0,-0.16008371204480465,4.3,7.818181818181818,4.427272727272728,4.4,3.5,1.0,0.034755134281200376,9.0,12.0,3.084962500721156,27.0,5.0,2.25,13,1,1,0
183.0,294.0,9.8,4.0,0.0,0.0,0.0,37.0,42.0,0.0,266909.0,66727.25,119286.0,25.0,6.25,0.0,-0.13547233341017528,4.25,7.25,4.375,4.9,3.4,1.0,0.1518987341772153,3.0,4.0,1.5,8.0,3.0,2.0,11,3,0,0
47.0,47.0,1.5666666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,68120.0,68120.0,68120.0,13.0,13.0,68120.0,0.0,4.0,7.0,3.6,4.0,4.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,13,1,4,2
662.0,1285.0,42.833333333333336,14.0,0.0,0.0,0.0,47.92307692307692,61.0,0.0,2352641.0,168045.7857142857,253950.0,376.0,26.857142857142858,0.0,-0.04542728012894004,4.207692307692308,8.384615384615385,4.207692307692307,4.7,3.3,1.0,-0.03279599777654261,10.0,13.0,3.2359263506290326,45.0,3.0,3.2142857142857144,8,0,2,4
98.0,98.0,3.2666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,63481.0,63481.0,63481.0,11.0,11.0,0.0,0.0,4.233333333333333,8.080128205128204,4.333333333333333,4.2,3.6,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,3,1,3,2
47.0,47.0,1.5666666666666667,1.0,0.0,1.0,1.0,0.0,0.0,0.0,64141.0,64141.0,64141.0,11.0,11.0,64141.0,0.0,5.0,9.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,7.0,13,2,4,1
127.0,1068.0,35.6,19.0,0.0,0.0,2.0,52.27777777777778,67.0,0.1111111111111111,1972218.0,103800.94736842105,185978.0,343.0,18.05263157894737,0.0,0.12133417451382537,4.3687499999999995,8.1875,4.45,4.0,3.4,1.0,0.06804733727810663,10.0,16.0,3.2210972500579573,24.0,0.0,1.263157894736842,5,1,1,3
41.0,544.0,18.133333333333333,12.0,0.0,1.0,4.0,45.72727272727273,59.0,0.0,1367944.0,113995.33333333333,250600.0,229.0,19.083333333333332,136819.0,-0.3927869838614168,4.245454545454546,8.363636363636363,4.3181818181818175,4.4,3.5,1.0,0.04669887278582909,6.0,11.0,2.5220552088742005,16.0,2.0,1.3333333333333333,7,1,3,2
1291.0,1626.0,54.2,4.0,0.0,0.0,0.0,111.66666666666667,121.0,0.0,682573.0,170643.25,259710.0,103.0,25.75,0.0,0.635844422647688,4.1,8.5,4.175,4.7,3.7,1.0,0.1866666666666667,4.0,4.0,2.0,5.0,0.0,1.25,7,0,4,3
136.0,859.0,28.633333333333333,13.0,0.0,0.0,1.0,60.25,75.0,-0.14285714285714285,502867.0,38682.07692307692,96320.0,70.0,5.384615384615385,0.0,0.1939787940320909,4.4363636363636365,9.090909090909092,4.463636363636363,4.6,3.7,1.0,-0.110169491525424,10.0,13.0,3.238901256602631,26.0,3.0,2.0,11,3,1,2
544.0,1008.0,33.6,7.0,0.0,0.0,0.0,77.33333333333333,83.0,0.3333333333333333,245130.0,35018.57142857143,79983.0,37.0,5.285714285714286,0.0,-0.08718479794508152,4.366666666666667,8.5,4.383333333333333,3.8,3.8,1.0,0.0,6.0,7.0,2.521640636343318,12.0,3.0,1.7142857142857142,1,3,4,2
37.0,272.0,9.066666666666666,6.0,0.0,1.0,3.0,47.0,57.0,0.0,165042.0,27507.0,66785.0,20.0,3.3333333333333335,15276.0,-0.5378468407810341,4.4,9.0,4.7,4.6,4.2,1.0,0.0,5.0,6.0,2.2516291673878226,21.0,9.0,3.5,9,3,3,4
14.0,193.0,6.433333333333334,5.0,1.0,2.0,4.0,44.75,54.0,-0.3333333333333333,105978.0,21195.6,32480.0,19.0,3.8,54698.0,0.5299506694855532,4.0200000000000005,7.8,4.279999999999999,4.4,3.6,1.0,0.0735930735930738,5.0,5.0,2.321928094887362,11.0,5.0,2.2,12,3,3,2
43.0,43.0,1.4333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,45132.0,45132.0,45132.0,6.0,6.0,45132.0,0.0,3.4,5.0,4.0,3.4,3.4,1.0,0.0,1.0,1.0,0.0,5.0,5.0,5.0,3,3,3,3
658.0,658.0,21.933333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108540.0,108540.0,108540.0,15.0,15.0,0.0,0.0,4.1,8.0,4.2,4.1,4.1,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,13,2,2,2
1352.0,1743.0,58.1,5.0,0.0,0.0,0.0,97.75,107.0,0.5,286865.0,57373.0,82120.0,35.0,7.0,0.0,0.15914992744214465,4.475,8.5,4.4,4.5,4.0,1.0,-0.09574468085106387,5.0,5.0,2.321928094887362,6.0,0.0,1.2,5,2,4,1
308.0,909.0,30.3,10.0,0.0,0.0,0.0,66.77777777777777,77.0,0.0,526490.0,52649.0,115765.0,107.0,10.7,0.0,0.3659388214569785,4.414285714285714,7.571428571428571,4.371428571428572,3.9,3.2,1.0,-0.1517241379310345,8.0,10.0,2.9219280948873623,24.0,5.0,2.4,8,2,5,4
146.0,754.0,25.133333333333333,12.0,0.0,0.0,1.0,55.27272727272727,68.0,0.0,844270.0,70355.83333333333,119854.0,118.0,9.833333333333334,0.0,0.04248164410736541,4.355555555555556,8.88888888888889,4.4,3.5,3.5,1.0,0.023255813953488497,8.0,12.0,2.918295834054489,41.0,4.0,3.4166666666666665,12,2,2,4
1187.0,1810.0,60.333333333333336,13.0,0.0,0.0,0.0,51.916666666666664,65.0,-0.14285714285714285,2520072.0,193851.6923076923,391680.0,362.0,27.846153846153847,0.0,-0.17094491855015648,4.26,8.1,4.36,4.1,3.6,1.0,-0.05479452054794505,8.0,12.0,2.931208948910323,44.0,3.0,3.3846153846153846,0,0,3,2
239.0,534.0,17.8,8.0,0.0,0.0,0.0,42.142857142857146,55.0,0.0,1348944.0,168618.0,285180.0,210.0,26.25,0.0,0.04961520637549476,4.18,8.4,4.42,4.5,3.6,1.0,0.05349794238683131,6.0,7.0,2.5,20.0,3.0,2.5,2,0,5,4
132.0,297.0,9.9,3.0,0.0,0.0,1.0,82.5,83.0,-0.5,541607.0,180535.66666666666,316960.0,63.0,21.0,0.0,-0.645622476022211,4.1000000000000005,8.0,4.2,4.7,3.7,1.0,0.076923076923077,2.0,2.0,0.9182958340544896,3.0,2.0,1.0,3,0,2,2
506.0,1128.0,37.6,11.0,0.0,0.0,0.0,62.2,74.0,0.2,666004.0,60545.818181818184,81466.0,118.0,10.727272727272727,0.0,0.11947353112274577,3.9375,7.0,4.075,4.1,3.4,1.0,0.006369426751592221,7.0,10.0,2.7321588913645702,27.0,4.0,2.4545454545454546,5,2,5,3
20.0,251.0,8.366666666666667,5.0,1.0,2.0,3.0,57.75,65.0,-0.3333333333333333,310095.0,62019.0,84458.0,49.0,9.8,134592.0,0.6039687334102185,4.05,8.0,4.1,3.8,3.8,1.0,-0.11627906976744186,3.0,4.0,1.5219280948873621,14.0,7.0,2.8,13,2,3,1
1286.0,1774.0,59.13333333333333,14.0,0.0,0.0,0.0,37.53846153846154,51.0,0.0,602286.0,43020.42857142857,76965.0,85.0,6.071428571428571,0.0,-0.11048122201969567,4.377777777777777,8.444444444444445,4.477777777777778,4.3,3.9,1.0,-0.009090909090908898,9.0,14.0,3.0930692077718898,32.0,4.0,2.2857142857142856,11,3,4,1
692.0,1116.0,37.2,12.0,0.0,0.0,0.0,38.54545454545455,51.0,0.0,907787.0,75648.91666666667,129714.0,136.0,11.333333333333334,0.0,-0.21222588745015014,4.2,8.375,4.225,4.8,3.5,1.0,0.10000000000000009,8.0,12.0,2.918295834054489,36.0,3.0,3.0,13,2,0,2
666.0,961.0,32.03333333333333,6.0,0.0,0.0,0.0,59.0,70.0,0.0,259523.0,43253.833333333336,69588.0,32.0,5.333333333333333,0.0,0.1255129034635829,4.233333333333333,8.166666666666666,4.333333333333333,5.0,3.7,1.0,0.1896551724137931,5.0,6.0,2.2516291673878226,11.0,2.0,1.8333333333333333,6,3,1,3
504.0,1088.0,36.266666666666666,15.0,0.0,0.0,0.0,41.714285714285715,56.0,0.14285714285714285,2355002.0,157000.13333333333,307613.0,378.0,25.2,0.0,-0.08895452343124988,4.35,8.1,4.38,5.0,3.6,1.0,0.13235294117647037,9.0,14.0,3.0062389286533895,48.0,4.0,3.2,2,0,0,0
117.0,370.0,12.333333333333334,9.0,0.0,0.0,2.0,31.625,46.0,0.25,1520331.0,168925.66666666666,227262.0,222.0,24.666666666666668,0.0,0.6600128637134062,4.387499999999999,7.75,4.5874999999999995,4.6,3.4,1.0,-0.016949152542372923,8.0,9.0,2.94770277922009,9.0,4.0,1.0,1,0,1,4
112.0,112.0,3.7333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,74004.0,74004.0,74004.0,12.0,12.0,0.0,0.0,5.0,9.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,4.0,1,2,5,3
1446.0,1612.0,53.733333333333334,3.0,0.0,0.0,0.0,83.0,97.0,-0.5,450775.0,150258.33333333334,197425.0,75.0,25.0,0.0,-0.3041517442631649,4.366666666666666,9.0,4.466666666666666,4.6,3.8,1.0,-0.10638297872340444,3.0,3.0,1.584962500721156,12.0,0.0,4.0,6,1,0,3
127.0,506.0,16.866666666666667,8.0,0.0,0.0,1.0,54.142857142857146,69.0,0.0,563686.0,70460.75,118440.0,80.0,10.0,0.0,-0.1673873323233177,3.8714285714285723,7.285714285714286,4.042857142857143,3.6,3.3,1.0,-0.16210937500000006,5.0,8.0,2.1556390622295662,11.0,2.0,1.375,12,2,0,4
397.0,1014.0,33.8,9.0,0.0,0.0,0.0,77.125,90.0,-0.2,1222315.0,135812.77777777778,250290.0,206.0,22.88888888888889,0.0,0.20067926998936084,4.233333333333333,8.333333333333334,4.333333333333333,4.9,3.5,1.0,-0.04615384615384599,5.0,9.0,2.197159723424149,28.0,5.0,3.111111111111111,3,0,2,3
263.0,701.0,23.366666666666667,10.0,0.0,0.0,0.0,48.666666666666664,61.0,0.0,1587445.0,158744.5,241753.0,231.0,23.1,0.0,-0.3882203508572426,4.180000000000001,7.8,4.48,3.8,3.8,1.0,-0.046511627906976584,8.0,10.0,2.9219280948873623,15.0,3.0,1.5,12,0,1,4
20.0,400.0,13.333333333333334,12.0,1.0,2.0,5.0,34.54545454545455,47.0,0.0,782576.0,65214.666666666664,127665.0,124.0,10.333333333333334,183305.0,-0.015207235357075756,4.233333333333333,8.25,4.291666666666666,4.0,3.6,1.0,-0.03861003861003868,8.0,12.0,2.918295834054489,15.0,5.0,1.25,12,2,4,0
134.0,593.0,19.766666666666666,7.0,0.0,0.0,1.0,76.5,84.0,0.3333333333333333,845716.0,120816.57142857143,158956.0,184.0,26.285714285714285,0.0,-0.2508827554259324,4.3500000000000005,9.333333333333334,4.366666666666666,3.8,3.7,1.0,0.0076923076923078705,5.0,7.0,2.2359263506290326,7.0,1.0,1.0,3,0,4,3
152.0,212.0,7.066666666666666,3.0,0.0,0.0,1.0,30.0,32.0,-0.5,201119.0,67039.66666666667,108549.0,21.0,7.0,0.0,2.4419639357114855,4.066666666666666,8.333333333333334,4.3,3.8,3.8,1.0,-0.14444444444444451,3.0,3.0,1.584962500721156,9.0,7.0,3.0,6,3,2,3
55.0,384.0,12.8,8.0,0.0,1.0,3.0,47.0,56.0,0.0,861543.0,107692.875,192104.0,149.0,18.625,192104.0,0.5082697441779894,4.1,7.0,4.1875,4.0,3.4,1.0,0.06289308176100618,6.0,8.0,2.5,10.0,4.0,1.25,12,1,1,0
501.0,874.0,29.133333333333333,10.0,0.0,0.0,0.0,41.44444444444444,53.0,0.0,1166130.0,116613.0,195228.0,182.0,18.2,0.0,-0.08529503036751346,4.512499999999999,8.5,4.625,4.1,4.0,1.0,-0.08994708994708991,7.0,9.0,2.721928094887362,24.0,4.0,2.4,7,1,4,3
30.0,431.0,14.366666666666667,8.0,0.0,1.0,3.0,57.285714285714285,65.0,0.0,736123.0,92015.375,199801.0,129.0,16.125,50115.0,0.5892381665910426,4.066666666666667,8.0,4.3,3.8,3.6,1.0,0.06779661016949151,5.0,6.0,2.1556390622295662,21.0,5.0,2.625,7,1,1,4
1176.0,1794.0,59.8,9.0,0.0,0.0,0.0,77.25,88.0,-0.2,782664.0,86962.66666666667,140580.0,104.0,11.555555555555555,0.0,-0.14724977695186917,4.285714285714286,7.428571428571429,4.542857142857144,3.4,3.4,1.0,-0.05827067669172941,7.0,8.0,2.725480556997868,19.0,2.0,2.111111111111111,7,2,1,4
1328.0,1765.0,58.833333333333336,8.0,0.0,0.0,0.0,62.42857142857143,76.0,0.0,423460.0,52932.5,107874.0,56.0,7.0,0.0,0.44350836699365265,4.166666666666667,7.666666666666667,4.366666666666666,5.0,3.3,1.0,0.08333333333333326,6.0,7.0,2.5,19.0,0.0,2.375,1,3,5,2
1053.0,1435.0,47.833333333333336,9.0,0.0,0.0,0.0,47.75,55.0,-0.2,1113062.0,123673.55555555556,262608.0,154.0,17.11111111111111,0.0,0.15970676461720287,4.122222222222224,8.0,4.255555555555556,4.7,3.5,1.0,0.04347826086956517,7.0,8.0,2.725480556997868,30.0,2.0,3.3333333333333335,4,1,0,3
622.0,891.0,29.7,7.0,0.0,0.0,0.0,44.833333333333336,60.0,-0.25,360452.0,51493.142857142855,91683.0,42.0,6.0,0.0,0.00406985420546199,4.1,8.0,4.34,3.6,3.6,1.0,-0.058823529411764705,5.0,7.0,2.2359263506290326,12.0,2.0,1.7142857142857142,10,3,2,0
189.0,371.0,12.366666666666667,8.0,0.0,0.0,0.0,26.0,38.0,0.0,1380972.0,172621.5,325413.0,197.0,24.625,0.0,0.1582138816130827,4.228571428571429,8.0,4.414285714285715,4.0,3.7,1.0,-0.04230769230769236,5.0,7.0,2.1556390622295662,8.0,2.0,1.0,13,0,5,4
1546.0,1686.0,56.2,3.0,0.0,0.0,0.0,70.0,70.0,1.0,171659.0,57219.666666666664,67230.0,41.0,13.666666666666666,0.0,-0.13758373281691483,4.266666666666667,7.0,4.533333333333334,4.2,4.2,1.0,-0.011627906976744146,3.0,3.0,1.584962500721156,4.0,0.0,1.3333333333333333,12,1,4,4
56.0,684.0,22.8,12.0,0.0,1.0,3.0,57.09090909090909,69.0,0.0,1644089.0,137007.41666666666,295744.0,313.0,26.083333333333332,185823.0,-0.3628541356108743,4.279999999999999,8.5,4.45,4.0,3.6,1.0,0.14000000000000012,7.0,9.0,2.6258145836939115,26.0,6.0,2.1666666666666665,9,0,3,1
1242.0,1663.0,55.43333333333333,8.0,0.0,0.0,0.0,60.142857142857146,71.0,0.0,703188.0,87898.5,140826.0,95.0,11.875,0.0,0.4693017571952299,4.316666666666666,7.333333333333333,4.283333333333333,4.2,3.3,1.0,0.15833333333333321,5.0,7.0,2.1556390622295662,8.0,0.0,1.0,13,2,4,0
701.0,1024.0,34.13333333333333,7.0,0.0,0.0,0.0,53.833333333333336,63.0,-0.25,554300.0,79185.71428571429,151940.0,114.0,16.285714285714285,0.0,-0.03395759892346182,4.12,7.6,4.279999999999999,4.8,3.4,1.0,0.21461187214611882,5.0,7.0,2.2359263506290326,12.0,1.0,1.7142857142857142,13,1,5,1
318.0,807.0,26.9,16.0,0.0,0.0,0.0,32.6,51.0,0.2857142857142857,2951939.0,184496.1875,307335.0,454.0,28.375,0.0,-0.298089058135412,4.357142857142857,8.5,4.407142857142857,3.7,3.7,1.0,0.0,10.0,15.0,3.202819531114783,36.0,7.0,2.25,11,0,0,1
1689.0,1773.0,59.1,2.0,0.0,0.0,0.0,84.0,84.0,0.0,243060.0,121530.0,123204.0,20.0,10.0,0.0,0.0,4.3,8.5,4.35,3.9,3.9,1.0,0.0,1.0,2.0,0.0,4.0,0.0,2.0,8,2,1,3
1070.0,1455.0,48.5,6.0,0.0,0.0,0.0,77.0,84.0,0.0,1101570.0,183595.0,276896.0,174.0,29.0,0.0,0.16409113947923665,4.425,9.0,4.675,3.8,3.8,1.0,-0.07608695652173907,5.0,6.0,2.2516291673878226,21.0,1.0,3.5,7,0,4,2
1361.0,1691.0,56.36666666666667,6.0,0.0,0.0,0.0,66.0,76.0,0.0,955270.0,159211.66666666666,239904.0,149.0,24.833333333333332,0.0,0.21738121213527997,3.966666666666667,7.666666666666667,4.3,3.5,3.5,1.0,-0.08333333333333336,5.0,5.0,2.2516291673878226,14.0,0.0,2.3333333333333335,4,0,2,1
75.0,649.0,21.633333333333333,11.0,0.0,1.0,2.0,57.4,71.0,-0.16666666666666666,371182.0,33743.818181818184,75008.0,49.0,4.454545454545454,30852.0,0.15708089881856327,4.245454545454545,7.909090909090909,4.281818181818181,4.8,3.4,1.0,0.08374384236453221,9.0,10.0,3.0271691184406184,13.0,2.0,1.1818181818181819,3,3,3,1
701.0,1360.0,45.333333333333336,12.0,0.0,0.0,0.0,59.90909090909091,72.0,0.0,1821048.0,151754.0,262100.0,299.0,24.916666666666668,0.0,0.30959120932639334,3.988888888888889,7.444444444444445,4.1,3.8,3.3,1.0,-0.027160493827160466,7.0,11.0,2.584962500721156,39.0,3.0,3.25,0,0,1,1
1021.0,1566.0,52.2,12.0,0.0,0.0,0.0,49.54545454545455,62.0,0.0,502873.0,41906.083333333336,73948.0,64.0,5.333333333333333,0.0,-0.27510899056386967,4.2727272727272725,8.181818181818182,4.309090909090909,5.0,3.6,1.0,0.04967948717948748,8.0,12.0,2.7516291673878226,14.0,1.0,1.1666666666666667,0,3,1,4
168.0,441.0,14.7,5.0,0.0,0.0,1.0,68.25,81.0,0.5,424708.0,84941.6,119964.0,57.0,11.4,0.0,-0.023425514833193134,4.475,8.25,4.3,5.0,4.0,1.0,0.011235955056179735,4.0,5.0,1.9219280948873623,15.0,4.0,3.0,0,2,1,4
257.0,342.0,11.4,2.0,0.0,0.0,0.0,85.0,85.0,0.0,102130.0,51065.0,65130.0,20.0,10.0,0.0,0.0,3.5999999999999996,4.0,3.6,3.8,3.4,1.0,0.0,2.0,2.0,1.0,6.0,1.0,3.0,1,2,1,0
1352.0,1550.0,51.666666666666664,3.0,0.0,0.0,0.0,99.0,111.0,-0.5,545265.0,181755.0,293896.0,85.0,28.333333333333332,0.0,-0.572350423278983,4.15,8.0,4.25,4.6,3.7,1.0,0.0,3.0,3.0,1.584962500721156,6.0,0.0,2.0,5,0,3,2
480.0,1129.0,37.63333333333333,8.0,0.0,0.0,0.0,92.71428571428571,101.0,0.0,1192899.0,149112.375,241247.0,147.0,18.375,0.0,-0.33485623832695416,4.4750000000000005,8.25,4.6625,4.4,3.9,1.0,0.09356725146198838,6.0,8.0,2.5,28.0,3.0,3.5,10,1,4,2
1041.0,1420.0,47.333333333333336,8.0,0.0,0.0,0.0,54.142857142857146,65.0,0.0,633363.0,79170.375,111917.0,123.0,15.375,0.0,-0.14493165369644107,4.2,8.0,4.08,4.8,3.8,1.0,0.040650406504065116,8.0,8.0,3.0,10.0,0.0,1.25,11,1,3,4
58.0,587.0,19.566666666666666,11.0,0.0,1.0,3.0,52.9,63.0,-0.16666666666666666,447009.0,40637.181818181816,77260.0,68.0,6.181818181818182,33504.0,-0.02100635234170635,4.22,8.1,4.35,4.5,3.6,1.0,-0.07305936073059346,8.0,10.0,2.913977073182752,13.0,4.0,1.1818181818181819,10,3,4,0
425.0,742.0,24.733333333333334,6.0,0.0,0.0,0.0,63.4,74.0,0.0,285566.0,47594.333333333336,76992.0,36.0,6.0,0.0,-0.4378056652698607,4.425000000000001,8.25,4.525,4.6,3.7,1.0,-0.11702127659574464,5.0,5.0,2.2516291673878226,8.0,1.0,1.3333333333333333,13,3,5,2
