client_id,days_since_last_booking,days_since_first_booking,months_as_client,total_bookings,bookings_last_30_days,bookings_last_90_days,bookings_last_180_days,avg_days_between_bookings,max_gap_between_bookings,booking_frequency_trend,total_revenue,avg_booking_value,max_booking_value,total_participants,avg_participants_per_booking,revenue_last_90_days,revenue_trend,avg_overall_rating,avg_nps_score,avg_trainer_rating,latest_rating,min_rating_ever,has_given_feedback,rating_trend,num_course_categories,num_unique_courses,category_diversity_score,total_communications,communications_last_90_days,avg_communications_per_booking,churned,industry_encoded,company_size_encoded,region_encoded,account_manager_encoded
C0161,265.0,703.0,23.433333333333334,10.0,0.0,0.0,0.0,48.666666666666664,61.0,0.0,1587445.0,158744.5,241753.0,231.0,23.1,0.0,-0.3882203508572426,4.180000000000001,7.8,4.48,3.8,3.8,1.0,-0.046511627906976584,8.0,10.0,2.9219280948873623,15.0,3.0,1.5,1,12,0,1,4
C0162,118.0,118.0,3.933333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,149370.0,149370.0,149370.0,15.0,15.0,0.0,0.0,4.8,9.0,4.5,4.8,4.8,1.0,0.0,1.0,1.0,0.0,6.0,4.0,6.0,1,9,2,2,1
C0163,1064.0,1770.0,59.0,13.0,0.0,0.0,0.0,58.833333333333336,73.0,0.16666666666666666,1491797.0,114753.61538461539,179260.0,224.0,17.23076923076923,0.0,-0.25473483627864213,4.222222222222222,7.666666666666667,4.322222222222223,4.5,3.4,1.0,-0.0117647058823529,9.0,12.0,2.931208948910323,26.0,3.0,2.0,1,10,1,4,0
C0164,98.0,98.0,3.2666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,183216.0,183216.0,183216.0,24.0,24.0,0.0,0.0,4.6,10.0,4.6,4.6,4.6,1.0,0.0,1.0,1.0,0.0,5.0,4.0,5.0,1,4,1,5,0
C0165,616.0,1362.0,45.4,13.0,0.0,0.0,0.0,62.166666666666664,72.0,0.16666666666666666,651294.0,50099.53846153846,68890.0,92.0,7.076923076923077,0.0,0.09223802240626396,4.2250000000000005,8.083333333333334,4.316666666666666,4.6,3.6,1.0,-0.03488372093023264,8.0,12.0,2.873140679513133,43.0,1.0,3.3076923076923075,1,9,3,5,4
C0166,481.0,1473.0,49.1,10.0,0.0,0.0,0.0,110.22222222222223,124.0,0.0,467517.0,46751.7,96904.0,59.0,5.9,0.0,0.5993239223622687,4.3100000000000005,8.0,4.43,4.7,3.4,1.0,0.014018691588785165,7.0,10.0,2.6464393446710157,20.0,0.0,2.0,1,6,3,2,0
C0167,837.0,1492.0,49.733333333333334,18.0,0.0,0.0,0.0,38.529411764705884,48.0,0.0,1840853.0,102269.61111111111,202470.0,302.0,16.77777777777778,0.0,-0.27089393750111546,4.1875,8.0625,4.28125,3.8,3.2,1.0,-0.005952380952381037,8.0,17.0,2.8638263900908156,20.0,1.0,1.1111111111111112,1,9,1,2,4
C0168,968.0,1489.0,49.63333333333333,16.0,0.0,0.0,0.0,34.733333333333334,45.0,0.0,2665993.0,166624.5625,322741.0,408.0,25.5,0.0,-0.0318296649672143,4.207142857142857,7.357142857142857,4.228571428571429,3.6,3.4,1.0,0.02405498281786955,9.0,13.0,2.899397470347699,34.0,1.0,2.125,1,5,0,5,1
C0169,643.0,1166.0,38.86666666666667,18.0,0.0,0.0,0.0,30.764705882352942,49.0,0.25,2437141.0,135396.72222222222,300382.0,454.0,25.22222222222222,0.0,-0.06400488697286512,4.161538461538462,7.538461538461538,4.300000000000001,4.5,3.3,1.0,0.11610942249240137,11.0,17.0,3.3082708345352603,22.0,3.0,1.2222222222222223,1,3,0,4,0
C0170,163.0,873.0,29.1,11.0,0.0,0.0,1.0,71.0,84.0,0.2,1482615.0,134783.18181818182,258325.0,188.0,17.09090909090909,0.0,-0.025921336803295208,4.155555555555556,8.222222222222221,4.2333333333333325,3.7,3.7,1.0,-0.008383233532934166,8.0,10.0,2.913977073182752,11.0,2.0,1.0,1,2,1,4,2
C0171,704.0,1342.0,44.733333333333334,10.0,0.0,0.0,0.0,70.88888888888889,81.0,0.0,749750.0,74975.0,126098.0,93.0,9.3,0.0,0.195133376860264,3.7800000000000002,7.6,3.9599999999999995,3.6,3.5,1.0,0.08333333333333329,6.0,8.0,2.4464393446710155,24.0,0.0,2.4,1,9,2,2,4
C0172,68.0,363.0,12.1,8.0,0.0,1.0,3.0,42.142857142857146,52.0,0.0,948305.0,118538.125,202050.0,137.0,17.125,66260.0,-0.3407375394123061,4.5200000000000005,8.8,4.56,4.6,3.9,1.0,0.06513409961685843,5.0,8.0,2.25,13.0,2.0,1.625,0,5,1,3,2
C0173,146.0,652.0,21.733333333333334,8.0,0.0,0.0,1.0,72.28571428571429,85.0,0.0,938029.0,117253.625,217980.0,150.0,18.75,0.0,0.3082047004225016,4.285714285714286,8.285714285714286,4.428571428571429,4.1,4.0,1.0,-0.07089552238805946,6.0,7.0,2.4056390622295662,29.0,8.0,3.625,1,4,1,0,3
C0174,1090.0,1722.0,57.4,18.0,0.0,0.0,0.0,37.1764705882353,47.0,0.0,734791.0,40821.72222222222,99837.0,116.0,6.444444444444445,0.0,0.06663197862466608,4.286666666666666,8.133333333333333,4.406666666666666,3.7,3.7,1.0,-0.060080645161290455,10.0,16.0,3.0588138903312014,57.0,3.0,3.1666666666666665,1,11,3,3,0
C0175,898.0,1149.0,38.3,7.0,0.0,0.0,0.0,41.833333333333336,49.0,0.3333333333333333,390719.0,55817.0,83430.0,52.0,7.428571428571429,0.0,-0.0019521230269986952,4.4399999999999995,8.6,4.4799999999999995,5.0,3.7,1.0,0.07450980392156857,5.0,6.0,2.2359263506290326,7.0,0.0,1.0,1,2,3,2,1
C0176,168.0,932.0,31.066666666666666,15.0,0.0,0.0,1.0,54.57142857142857,72.0,-0.125,1637010.0,109134.0,188672.0,247.0,16.466666666666665,0.0,0.27129840239505887,4.218181818181818,7.7272727272727275,4.209090909090909,3.9,3.4,1.0,-0.043209876543209846,9.0,13.0,3.0062389286533895,48.0,2.0,3.2,1,6,1,1,4
C0177,134.0,299.0,9.966666666666667,3.0,0.0,0.0,1.0,82.5,83.0,-0.5,541607.0,180535.66666666666,316960.0,63.0,21.0,0.0,-0.645622476022211,4.1000000000000005,8.0,4.2,4.7,3.7,1.0,0.076923076923077,2.0,2.0,0.9182958340544896,3.0,2.0,1.0,1,3,0,2,2
C0178,22.0,230.0,7.666666666666667,6.0,1.0,2.0,4.0,41.6,52.0,0.0,661785.0,110297.5,175230.0,102.0,17.0,147205.0,-0.16030812340503614,4.033333333333334,8.166666666666666,4.150000000000001,4.5,3.5,1.0,-0.016393442622950977,6.0,6.0,2.584962500721156,20.0,9.0,3.3333333333333335,0,13,1,2,2
C0179,970.0,1052.0,35.06666666666667,3.0,0.0,0.0,0.0,41.0,42.0,1.0,438293.0,146097.66666666666,168256.0,67.0,22.333333333333332,0.0,-0.05862601946856091,4.2,7.333333333333333,4.266666666666667,4.3,3.9,1.0,-0.06818181818181834,3.0,3.0,1.584962500721156,10.0,0.0,3.3333333333333335,1,9,0,2,2
C0180,886.0,1226.0,40.86666666666667,9.0,0.0,0.0,0.0,42.5,56.0,-0.2,347138.0,38570.88888888889,57882.0,53.0,5.888888888888889,0.0,0.11859174974265435,4.3999999999999995,8.857142857142858,4.5285714285714285,3.6,3.6,1.0,-0.07608695652173907,8.0,8.0,2.94770277922009,18.0,4.0,2.0,1,9,3,1,1
C0181,58.0,306.0,10.2,5.0,0.0,1.0,3.0,62.0,68.0,0.5,290769.0,58153.8,70742.0,62.0,12.4,70742.0,-0.06373278646953105,4.359999999999999,8.2,4.4,3.9,3.9,1.0,0.023255813953488285,4.0,5.0,1.9219280948873623,18.0,6.0,3.6,0,13,2,4,4
C0182,65.0,623.0,20.766666666666666,13.0,0.0,1.0,3.0,46.5,61.0,0.16666666666666666,555992.0,42768.61538461538,76248.0,80.0,6.153846153846154,19812.0,0.30768212436241876,4.029999999999999,7.1,4.159999999999999,4.0,3.4,1.0,-0.05314009661835732,9.0,12.0,3.0269868333592873,31.0,5.0,2.3846153846153846,0,13,3,0,2
C0183,838.0,838.0,27.933333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181772.0,181772.0,181772.0,29.0,29.0,0.0,0.0,4.0,7.0,3.7,4.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,1,13,0,0,3
C0184,124.0,124.0,4.133333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49490.0,49490.0,49490.0,5.0,5.0,0.0,0.0,4.233333333333333,8.080128205128204,4.333333333333333,4.2,3.6,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,1,9,2,4,4
C0185,404.0,684.0,22.8,12.0,0.0,0.0,0.0,25.454545454545453,37.0,0.4,2096720.0,174726.66666666666,312165.0,298.0,24.833333333333332,0.0,-0.13846948795303737,4.369999999999999,8.6,4.389999999999999,3.9,3.6,1.0,-0.013636363636363748,8.0,11.0,2.918295834054489,38.0,12.0,3.1666666666666665,1,9,0,5,3
C0186,126.0,1004.0,33.46666666666667,9.0,0.0,0.0,1.0,109.75,123.0,-0.2,471263.0,52362.555555555555,106350.0,59.0,6.555555555555555,0.0,-0.41384571829857014,4.425000000000001,7.75,4.525,4.5,3.4,1.0,-0.09677419354838712,5.0,9.0,2.197159723424149,18.0,1.0,2.0,1,0,3,1,3
C0187,212.0,575.0,19.166666666666668,4.0,0.0,0.0,0.0,121.0,123.0,0.0,382746.0,95686.5,111734.0,48.0,12.0,0.0,-0.1400052483744618,4.5,9.0,4.566666666666666,4.9,3.8,1.0,0.2763157894736842,3.0,3.0,1.5,12.0,2.0,3.0,1,2,2,3,3
C0188,749.0,1508.0,50.266666666666666,15.0,0.0,0.0,0.0,54.214285714285715,69.0,-0.125,914914.0,60994.26666666667,137452.0,131.0,8.733333333333333,0.0,0.1977709710995231,4.138461538461538,7.538461538461538,4.2,4.3,3.4,1.0,0.08860759493670864,7.0,12.0,2.739572261986723,20.0,2.0,1.3333333333333333,1,8,2,1,1
C0189,195.0,674.0,22.466666666666665,7.0,0.0,0.0,0.0,79.83333333333333,84.0,0.3333333333333333,381239.0,54462.71428571428,96060.0,49.0,7.0,0.0,-0.4572086430470403,3.675,6.25,3.875,3.6,3.3,1.0,-0.03999999999999997,7.0,7.0,2.8073549220576037,25.0,5.0,3.5714285714285716,1,6,3,4,2
C0190,33.0,456.0,15.2,13.0,0.0,2.0,4.0,35.25,53.0,-0.14285714285714285,1539831.0,118448.53846153847,218280.0,219.0,16.846153846153847,354105.0,0.2449557179829925,4.380000000000001,8.3,4.489999999999999,3.7,3.7,1.0,-0.018099547511312233,8.0,12.0,2.7773627950641693,26.0,7.0,2.0,0,9,1,5,3
C0191,429.0,1416.0,47.2,19.0,0.0,0.0,0.0,54.833333333333336,66.0,0.1111111111111111,2342522.0,123290.63157894737,245800.0,362.0,19.05263157894737,0.0,-0.07570221717268297,4.5,8.625,4.59375,4.8,3.7,1.0,0.06896551724137948,10.0,17.0,3.11583409216322,58.0,2.0,3.0526315789473686,1,9,1,5,2
C0192,1462.0,1611.0,53.7,4.0,0.0,0.0,0.0,49.666666666666664,57.0,0.0,446755.0,111688.75,148466.0,84.0,21.0,0.0,-0.34913660903336424,4.324999999999999,7.75,4.525,3.4,3.4,1.0,-0.09890109890109894,4.0,4.0,2.0,14.0,2.0,3.5,1,0,1,0,4
C0193,1097.0,1206.0,40.2,4.0,0.0,0.0,0.0,36.333333333333336,44.0,0.0,573314.0,143328.5,201072.0,72.0,18.0,0.0,-0.34956761051552804,4.6,9.25,4.675,4.9,3.9,1.0,0.1149425287356322,4.0,4.0,2.0,13.0,3.0,3.25,1,1,1,5,1
C0194,404.0,937.0,31.233333333333334,8.0,0.0,0.0,0.0,76.14285714285714,93.0,0.0,822918.0,102864.75,131500.0,130.0,16.25,0.0,-0.16580705844592938,4.285714285714286,8.142857142857142,4.457142857142857,3.6,3.5,1.0,-0.045454545454545296,5.0,7.0,2.25,18.0,1.0,2.25,1,9,1,0,2
C0195,485.0,1292.0,43.06666666666667,20.0,0.0,0.0,0.0,42.473684210526315,56.0,0.0,3716101.0,185805.05,406527.0,553.0,27.65,0.0,-0.25400402940109645,4.075,7.6875,4.30625,3.5,3.4,1.0,-0.07100591715976327,10.0,18.0,3.208694969562842,20.0,1.0,1.0,1,8,0,3,4
C0196,600.0,999.0,33.3,10.0,0.0,0.0,0.0,44.333333333333336,53.0,0.0,2150382.0,215038.2,372248.0,269.0,26.9,0.0,0.27417200473366776,4.16,8.0,4.3100000000000005,3.6,3.6,1.0,0.029268292682927074,6.0,10.0,2.4464393446710155,25.0,1.0,2.5,1,2,0,5,2
C0197,402.0,689.0,22.966666666666665,5.0,0.0,0.0,0.0,71.75,85.0,0.5,287719.0,57543.8,93420.0,41.0,8.2,0.0,-0.15288596359695156,4.220000000000001,7.6,4.539999999999999,4.0,4.0,1.0,-0.031007751937984586,5.0,5.0,2.321928094887362,17.0,6.0,3.4,1,12,3,1,2
C0198,1656.0,1747.0,58.233333333333334,3.0,0.0,0.0,0.0,45.5,46.0,1.0,371758.0,123919.33333333333,166540.0,54.0,18.0,0.0,-0.06734030090023431,4.1000000000000005,7.666666666666667,4.133333333333333,4.2,4.0,1.0,0.03750000000000009,3.0,3.0,1.584962500721156,11.0,0.0,3.6666666666666665,1,1,1,4,3
C0199,187.0,251.0,8.366666666666667,2.0,0.0,0.0,0.0,64.0,64.0,0.0,208328.0,104164.0,128003.0,34.0,17.0,0.0,0.0,3.7,7.0,3.4,3.7,3.7,1.0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,1,6,0,2,4
C0200,1548.0,1688.0,56.266666666666666,3.0,0.0,0.0,0.0,70.0,70.0,1.0,171659.0,57219.666666666664,67230.0,41.0,13.666666666666666,0.0,-0.13758373281691483,4.266666666666667,7.0,4.533333333333334,4.2,4.2,1.0,-0.011627906976744146,3.0,3.0,1.584962500721156,4.0,0.0,1.3333333333333333,1,12,1,4,4
C0201,689.0,1413.0,47.1,14.0,0.0,0.0,0.0,55.69230769230769,68.0,0.0,638853.0,45632.357142857145,73632.0,77.0,5.5,0.0,-0.05274644216789244,4.136363636363637,7.454545454545454,4.309090909090909,3.8,3.4,1.0,0.11111111111111106,7.0,11.0,2.6455933144511468,46.0,6.0,3.2857142857142856,1,10,3,3,0
C0202,57.0,227.0,7.566666666666666,5.0,0.0,1.0,3.0,42.5,53.0,-0.3333333333333333,929685.0,185937.0,441105.0,119.0,23.8,88506.0,-0.645065671092357,4.6,9.5,4.65,4.7,4.5,1.0,0.0,4.0,5.0,1.9219280948873623,16.0,11.0,3.2,0,5,0,5,4
C0203,45.0,650.0,21.666666666666668,15.0,0.0,1.0,3.0,43.214285714285715,54.0,0.14285714285714285,644799.0,42986.6,87858.0,97.0,6.466666666666667,67590.0,-0.004089927842845939,4.141666666666667,8.25,4.166666666666666,4.3,3.6,1.0,0.09704641350211005,10.0,13.0,3.1898980954642875,46.0,11.0,3.066666666666667,0,5,3,1,1
C0204,660.0,660.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108540.0,108540.0,108540.0,15.0,15.0,0.0,0.0,4.1,8.0,4.2,4.1,4.1,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,1,13,2,2,2
C0205,150.0,1011.0,33.7,11.0,0.0,0.0,1.0,86.1,98.0,0.2,674018.0,61274.36363636364,100240.0,108.0,9.818181818181818,0.0,0.1579725148044022,4.25,7.833333333333333,4.266666666666667,5.0,3.6,1.0,0.125,9.0,11.0,3.095795255000934,23.0,2.0,2.090909090909091,1,0,2,3,2
C0206,920.0,1577.0,52.56666666666667,20.0,0.0,0.0,0.0,34.578947368421055,45.0,-0.18181818181818182,1053831.0,52691.55,113840.0,142.0,7.1,0.0,0.08729004912058308,4.24375,8.4375,4.36875,4.6,3.3,1.0,0.008875739644970331,9.0,15.0,2.9037016960573485,22.0,1.0,1.1,1,13,3,4,1
C0207,87.0,1067.0,35.56666666666667,18.0,0.0,1.0,2.0,57.64705882352941,72.0,0.0,1133500.0,62972.22222222222,127536.0,159.0,8.833333333333334,43472.0,-0.0362875353199717,3.991666666666667,7.833333333333333,4.233333333333333,3.7,3.6,1.0,0.08260869565217396,11.0,17.0,3.3921472236645345,21.0,3.0,1.1666666666666667,0,8,2,1,3
C0208,104.0,218.0,7.266666666666667,2.0,0.0,0.0,1.0,114.0,114.0,0.0,94964.0,47482.0,72416.0,12.0,6.0,0.0,0.0,5.0,9.0,4.9,5.0,5.0,1.0,0.0,2.0,2.0,1.0,5.0,2.0,2.5,1,13,3,1,3
C0209,813.0,1409.0,46.96666666666667,12.0,0.0,0.0,0.0,54.18181818181818,64.0,0.0,524582.0,43715.166666666664,83496.0,80.0,6.666666666666667,0.0,0.2628264301674532,4.222222222222222,8.11111111111111,4.4222222222222225,4.7,3.8,1.0,-0.06285714285714294,6.0,12.0,2.4591479170272446,13.0,1.0,1.0833333333333333,1,5,3,1,1
C0210,311.0,737.0,24.566666666666666,13.0,0.0,0.0,0.0,35.5,49.0,-0.14285714285714285,883881.0,67990.84615384616,113340.0,147.0,11.307692307692308,0.0,-0.16882144456870854,4.072727272727273,7.909090909090909,4.163636363636363,4.4,3.5,1.0,0.033333333333333215,9.0,12.0,3.0269868333592873,16.0,1.0,1.2307692307692308,1,4,2,5,0
C0211,482.0,815.0,27.166666666666668,6.0,0.0,0.0,0.0,66.6,72.0,0.0,659964.0,109994.0,159610.0,117.0,19.5,0.0,-0.06468413042394519,4.220000000000001,8.6,4.38,3.8,3.6,1.0,-0.08614232209737818,5.0,6.0,2.2516291673878226,9.0,2.0,1.5,1,7,1,2,1
C0212,485.0,1132.0,37.733333333333334,6.0,0.0,0.0,0.0,129.4,132.0,0.0,1207427.0,201237.83333333334,402526.0,154.0,25.666666666666668,0.0,-0.6640240589790203,4.28,8.4,4.4,3.8,3.8,1.0,0.05220883534136549,6.0,6.0,2.584962500721156,14.0,2.0,2.3333333333333335,1,2,0,1,3
C0213,1051.0,1718.0,57.266666666666666,7.0,0.0,0.0,0.0,111.16666666666667,120.0,-0.25,296515.0,42359.28571428572,92780.0,34.0,4.857142857142857,0.0,-0.4121291149292521,4.220000000000001,8.4,4.5200000000000005,5.0,3.6,1.0,0.2088888888888891,5.0,7.0,2.2359263506290326,18.0,1.0,2.5714285714285716,1,0,3,3,1
C0214,440.0,890.0,29.666666666666668,14.0,0.0,0.0,0.0,34.61538461538461,46.0,0.0,2218144.0,158438.85714285713,278460.0,348.0,24.857142857142858,0.0,-0.16623209133522382,3.95,7.2,4.1,3.8,3.3,1.0,-0.15420560747663536,9.0,13.0,3.0391486719030705,16.0,1.0,1.1428571428571428,1,1,0,3,3
C0215,1068.0,1472.0,49.06666666666667,5.0,0.0,0.0,0.0,101.0,108.0,-0.3333333333333333,386398.0,77279.6,103784.0,36.0,7.2,0.0,0.0793861670688393,4.225,7.5,4.3500000000000005,4.1,3.2,1.0,0.08641975308641965,3.0,5.0,1.3709505944546687,20.0,2.0,4.0,1,0,3,4,2
C0216,85.0,624.0,20.8,11.0,0.0,1.0,2.0,53.9,67.0,-0.16666666666666666,635323.0,57756.63636363636,79404.0,117.0,10.636363636363637,44730.0,-0.1554184678574598,4.33,8.6,4.43,3.5,3.5,1.0,0.03286384976525835,6.0,9.0,2.4130884364257574,36.0,7.0,3.272727272727273,0,3,2,2,3
C0217,89.0,878.0,29.266666666666666,19.0,0.0,1.0,3.0,43.833333333333336,58.0,-0.1,3015462.0,158708.52631578947,277771.0,477.0,25.105263157894736,86700.0,-0.19416036647147994,4.405555555555555,8.333333333333334,4.427777777777778,4.3,3.3,1.0,-0.05637254901960784,10.0,16.0,3.2210972500579573,41.0,4.0,2.1578947368421053,0,7,0,1,3
C0218,67.0,128.0,4.266666666666667,2.0,0.0,1.0,2.0,61.0,61.0,0.0,152323.0,76161.5,102595.0,29.0,14.5,102595.0,0.0,4.35,9.0,4.05,4.6,4.1,1.0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,0,4,1,2,0
C0219,1008.0,1577.0,52.56666666666667,11.0,0.0,0.0,0.0,56.9,68.0,0.2,1830876.0,166443.27272727274,272844.0,251.0,22.818181818181817,0.0,0.17337177349067126,4.11,7.0,4.2700000000000005,4.0,3.4,1.0,-0.024038461538461453,8.0,10.0,2.8453509366224368,22.0,2.0,2.0,1,1,0,4,0
C0220,405.0,1117.0,37.233333333333334,8.0,0.0,0.0,0.0,101.71428571428571,113.0,0.0,800455.0,100056.875,149568.0,123.0,15.375,0.0,-0.05524578653391546,4.225,8.0,4.2250000000000005,3.6,3.6,1.0,-0.10112359550561784,5.0,7.0,2.1556390622295662,16.0,1.0,2.0,1,6,1,4,1
C0221,1174.0,1515.0,50.5,4.0,0.0,0.0,0.0,113.66666666666667,121.0,0.0,323289.0,80822.25,138918.0,33.0,8.25,0.0,-0.31802526429701156,3.95,8.0,4.05,4.9,3.6,1.0,0.1643835616438355,3.0,4.0,1.5,10.0,0.0,2.5,1,5,2,2,0
C0222,1189.0,1812.0,60.4,13.0,0.0,0.0,0.0,51.916666666666664,65.0,-0.14285714285714285,2520072.0,193851.6923076923,391680.0,362.0,27.846153846153847,0.0,-0.17094491855015648,4.26,8.1,4.36,4.1,3.6,1.0,-0.05479452054794505,8.0,12.0,2.931208948910323,44.0,3.0,3.3846153846153846,1,0,0,3,2
C0223,577.0,1269.0,42.3,15.0,0.0,0.0,0.0,49.42857142857143,65.0,0.14285714285714285,1779787.0,118652.46666666666,224400.0,266.0,17.733333333333334,0.0,0.18477518318651953,4.316666666666666,8.0,4.433333333333334,5.0,3.4,1.0,0.11428571428571432,9.0,14.0,3.0062389286533895,49.0,4.0,3.2666666666666666,1,2,1,5,4
C0224,27.0,768.0,25.6,19.0,1.0,2.0,4.0,41.166666666666664,56.0,-0.1,2340863.0,123203.31578947368,219900.0,344.0,18.105263157894736,203930.0,-0.18914854395738248,4.143750000000001,7.6875,4.29375,4.4,3.4,1.0,0.12500000000000008,11.0,16.0,3.2608281712244556,60.0,8.0,3.1578947368421053,0,10,1,0,0
C0225,196.0,1184.0,39.46666666666667,19.0,0.0,0.0,0.0,54.888888888888886,72.0,-0.1,3485999.0,183473.63157894736,300000.0,473.0,24.894736842105264,0.0,0.2033754982897583,4.272222222222222,8.166666666666666,4.322222222222222,4.7,3.4,1.0,-0.03826530612244904,8.0,15.0,2.80004461847901,43.0,5.0,2.263157894736842,1,12,0,2,4
C0226,32.0,433.0,14.433333333333334,8.0,0.0,1.0,3.0,57.285714285714285,65.0,0.0,736123.0,92015.375,199801.0,129.0,16.125,50115.0,0.5892381665910426,4.066666666666667,8.0,4.3,3.8,3.6,1.0,0.06779661016949151,5.0,6.0,2.1556390622295662,21.0,5.0,2.625,0,7,1,1,4
C0227,1045.0,1513.0,50.43333333333333,5.0,0.0,0.0,0.0,117.0,127.0,0.5,1000411.0,200082.2,261087.0,121.0,24.2,0.0,-0.09565715811210825,4.175,7.75,4.225,5.0,3.6,1.0,0.08749999999999991,5.0,5.0,2.321928094887362,16.0,2.0,3.2,1,4,0,4,2
C0228,875.0,1346.0,44.86666666666667,9.0,0.0,0.0,0.0,58.875,68.0,0.25,667638.0,74182.0,116625.0,83.0,9.222222222222221,0.0,0.24220604429218148,4.333333333333333,8.5,4.566666666666666,3.9,3.6,1.0,-0.12949640287769795,6.0,9.0,2.5032583347756456,13.0,2.0,1.4444444444444444,1,4,2,3,1
C0229,341.0,341.0,11.366666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,221141.0,221141.0,221141.0,19.0,19.0,0.0,0.0,4.9,10.0,4.9,4.9,4.9,1.0,0.0,1.0,1.0,0.0,5.0,1.0,5.0,1,7,0,0,0
C0230,45.0,45.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,45132.0,45132.0,45132.0,6.0,6.0,45132.0,0.0,3.4,5.0,4.0,3.4,3.4,1.0,0.0,1.0,1.0,0.0,5.0,5.0,5.0,0,3,3,3,3
C0231,511.0,1412.0,47.06666666666667,9.0,0.0,0.0,0.0,112.625,127.0,-0.2,858732.0,95414.66666666667,157500.0,135.0,15.0,0.0,-0.22373758696011306,4.114285714285715,7.428571428571429,4.271428571428571,4.1,3.5,1.0,0.006097560975609625,7.0,9.0,2.725480556997868,31.0,1.0,3.4444444444444446,1,5,1,5,4
C0232,1133.0,1660.0,55.333333333333336,12.0,0.0,0.0,0.0,47.90909090909091,59.0,0.0,1520905.0,126742.08333333333,194688.0,211.0,17.583333333333332,0.0,0.09428737455522866,4.1,7.875,4.225,4.0,3.6,1.0,-0.012121212121212078,9.0,10.0,3.084962500721156,14.0,2.0,1.1666666666666667,1,5,1,3,1
C0233,585.0,1789.0,59.63333333333333,15.0,0.0,0.0,0.0,86.0,100.0,0.14285714285714285,824611.0,54974.066666666666,117620.0,102.0,6.8,0.0,1.109693065006515,4.3999999999999995,8.727272727272727,4.50909090909091,3.5,3.5,1.0,0.025345622119815742,9.0,14.0,3.056564762130954,16.0,2.0,1.0666666666666667,1,2,3,3,1
C0234,129.0,382.0,12.733333333333333,4.0,0.0,0.0,1.0,84.33333333333333,90.0,0.0,172458.0,43114.5,52290.0,38.0,9.5,0.0,0.2681993344994936,4.199999999999999,8.0,4.625,4.1,3.7,1.0,-0.13333333333333336,3.0,4.0,1.5,9.0,3.0,2.25,1,1,2,3,2
C0235,270.0,1192.0,39.733333333333334,20.0,0.0,0.0,0.0,48.526315789473685,62.0,-0.18181818181818182,1467445.0,73372.25,164490.0,208.0,10.4,0.0,0.1903177609710302,4.21875,8.375,4.3375,4.0,3.6,1.0,-0.08781869688385253,9.0,17.0,2.9037016960573485,42.0,3.0,2.1,1,1,2,0,4
C0236,75.0,456.0,15.2,4.0,0.0,1.0,1.0,127.0,133.0,0.0,863531.0,215882.75,351645.0,96.0,24.0,202198.0,-0.4606330163200913,3.825,6.75,4.025,3.8,3.4,1.0,0.21739130434782583,3.0,4.0,1.5,14.0,5.0,3.5,0,13,0,5,3
C0237,47.0,818.0,27.266666666666666,14.0,0.0,1.0,3.0,59.30769230769231,72.0,0.0,698567.0,49897.642857142855,91752.0,99.0,7.071428571428571,57680.0,-0.04295559602185182,3.981818181818181,6.909090909090909,4.136363636363636,3.3,3.3,1.0,-0.02640264026402635,9.0,13.0,2.9852281360342516,31.0,7.0,2.2142857142857144,0,5,3,4,4
C0238,1010.0,1606.0,53.53333333333333,17.0,0.0,0.0,0.0,37.25,50.0,0.125,1286851.0,75697.11764705883,125818.0,192.0,11.294117647058824,0.0,0.13162515752747264,4.2625,8.0625,4.3062499999999995,3.8,3.4,1.0,-0.01744186046511632,10.0,17.0,3.1751231351134606,17.0,1.0,1.0,1,2,2,4,4
C0239,394.0,800.0,26.666666666666668,9.0,0.0,0.0,0.0,50.75,59.0,0.25,645262.0,71695.77777777778,130575.0,80.0,8.88888888888889,0.0,0.08138801721718657,4.514285714285714,7.857142857142857,4.485714285714286,4.7,3.4,1.0,0.005555555555555635,7.0,8.0,2.725480556997868,29.0,4.0,3.2222222222222223,1,0,2,0,1
C0240,153.0,580.0,19.333333333333332,12.0,0.0,0.0,1.0,38.81818181818182,49.0,0.0,1481445.0,123453.75,200838.0,212.0,17.666666666666668,0.0,0.08365155383024958,4.422222222222222,8.88888888888889,4.511111111111111,4.5,3.7,1.0,0.009090909090908896,8.0,11.0,2.8553885422075336,13.0,2.0,1.0833333333333333,1,1,1,5,0
C0241,1591.0,1591.0,53.03333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,273093.0,273093.0,273093.0,29.0,29.0,0.0,0.0,4.233333333333333,8.080128205128204,4.333333333333333,4.2,3.6,0.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,1,9,0,0,1
